# Description : Répartition par année scolaire (depuis 2017) des étudiants ayant bénéficié de la bourse Mermoz pour une mobilité internationale.
# Ce dispositif permet aux étudiants inscrits dans un établissement d'enseignement supérieur en Région Hauts-de-France de :
# - suivre un stage en entreprise ou autre organisme (ONG, association, etc.)
# - suivre à l'étranger un parcours de formation en enseignement supérieur
# - bénéficier d’une expérience dans un laboratoire de recherche à l’étranger (Master 2, doctorat)
# - renforcer ou initier des collaborations entre établissements régionaux et étrangers
# - développer le rayonnement international de la région.
# Plus d'informations : https://guide-aides.hautsdefrance.fr/dispositif997
#
# Thématique(s) : FORMATION
# Mots-Clés : AIDE REGIONALE, ETUDIANT, MOBILITE, INTERNATIONAL, FINANCEMENT, PARTICULIER, MERMOZ, UNIVERSITE, ENSEIGNEMENT SUPERIEUR, REGION32
# Mots-Clés de lieu : HAUTS-DE-FRANCE, SOMME, AISNE, NORD, OISE, PAS DE CALAIS
# Conditions d'utilisation : Utilisation libre sous réserve de mentionner la source (a minima le nom du producteur) et la date de sa dernière mise à jour
# Données ouvertes : oui
# Source : Extrait d'une base régionale à partir des dossiers retenus.
# Champs extraits : année de campagne, commune et établissement d'enseignement, diplôme préparé, type de mobilité, pays de destination, ville d'origine, nombre de semaines financés par l'aide Mermoz.
# Attention : données par année scolaire (septembre à juin)
# Date de création : 2024-04-12
# Date de mise à jour des données : 2024-10-14
# Date de mise à jour de la fiche : 2025-03-04
# Fréquence de mise à jour : Une fois par an
# Langue : Français

Campagne,Civilité,Etablissement d'origine,COD_INSEE_ETS,COMMUNE_ETS,Diplome préparé,Type_mobilité,COD_PAYS,Destination,INSEE Commune ou Code_pays,Adresse_commune,Nb Semaines Financées
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ZAF,AFRIQUE DU SUD,62160,BOULOGNE SUR MER,"18,29"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ARG,ARGENTINE,59350,LILLE,"19,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ARG,ARGENTINE,69386,LYON,"19,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,BRA,BRESIL,56206,ST AVE,"23,29"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CZE,TCHEQUE (REPUBLIQUE),62193,CALAIS,"18,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,FIN,FINLANDE,78486,LE PERRAY EN YVELINES,"18,29"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,45248,PATAY,"19,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,IND,INDE,02430,LIESSE NOTRE DAME,"19,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,IND,INDE,69382,LYON,"19,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,JPN,JAPON,44114,ORVAULT,"16,86"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,PER,PEROU,17264,NIEUL SUR MER,"16,71"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,PER,PEROU,22278,ST BRIEUC,18
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,PER,PEROU,81098,FREJEVILLE,18
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ROU,ROUMANIE,59512,ROUBAIX,"16,71"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,RUS,RUSSIE,92064,ST CLOUD,"14,86"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,SWE,SUEDE,51492,ST JUST SAUVAGE,"20,29"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ZAF,AFRIQUE DU SUD,87114,PANAZOL,"18,29"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES LILLE,59350,LILLE,Master universitaire/Ecole,Stage,CHE,SUISSE,34057,CASTELNAU LE LEZ,0
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,ITA,ITALIE,54382,MONT ST MARTIN,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,DEU,ALLEMAGNE,59512,ROUBAIX,"19,14"
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,ESP,ESPAGNE,59512,ROUBAIX,"12,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,BTS,Séjour d'étude,CAN,CANADA,59527,ST ANDRE LEZ LILLE,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,BTS,Séjour d'étude,GBR,ROYAUME-UNI,41018,BLOIS,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,BTS,Séjour d'étude,ITA,ITALIE,62401,HAISNES,"24,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,BTS,Séjour d'étude,NLD,PAYS-BAS,59512,ROUBAIX,"21,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,BEL,BELGIQUE,35023,BEDEE,"22,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,49024,BEAUSSE,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,ITA,ITALIE,13015,BOUC BEL AIR,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,ITA,ITALIE,59368,LA MADELEINE,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,NOR,NORVEGE,78646,VERSAILLES,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Licence universitaire/Ecole,Séjour d'étude,SWE,SUEDE,65370,POUZAC,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Séjour d'étude,ITA,ITALIE,2A215,MILANO,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Séjour d'étude,SWE,SUEDE,49063,CHALONNES SUR LOIRE,26
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59350,LILLE,"12,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,CHE,SUISSE,59350,LILLE,"12,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,ESP,ESPAGNE,01079,CHAMPAGNE EN VALROMEY,"12,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,GBR,ROYAUME-UNI,25569,TREPOT,"12,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,GBR,ROYAUME-UNI,49375,VILLEDIEU LA BLOUERE,"15,57"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,IND,INDE,17360,STE MARIE DE RE,"13,71"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,IND,INDE,59512,ROUBAIX,"14,43"
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET INDUSTRIES TEXTILES ROUBAIX,59512,ROUBAIX ,Master universitaire/Ecole,Stage,USA,ETATS-UNIS,45315,SULLY SUR LOIRE,"12,71"
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,11076,CASTELNAUDARY,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,91458,NOZAY,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,51573,TINQUEUX,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,57413,LONGEVILLE LES ST AVOLD,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,57751,WOIPPY,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,62744,STE CATHERINE,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,69055,LES CHERES,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,,CRANFIELD,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,,LOUGHBOROUGH,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,77379,PROVINS,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,77479,VAIRES SUR MARNE,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,SWE,SUEDE,60343,LALANDE EN SON,26
MERMOZ17,Monsieur,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,59350,LILLE,12
MERMOZ17,Madame,ECOLE NATIONALE SUPERIEURE DES ARTS ET MÉTIERS LILLE,59350,LILLE,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,31149,COLOMIERS,26
MERMOZ17,Madame,ECOLE SUPERIEURE ARTS APPLIQUES TEXTILE LILLE,59350,LILLE,Licence universitaire/Ecole,Séjour d'étude,GBR,ROYAUME-UNI,59410,MONS EN BAROEUL,26
MERMOZ17,Madame,ECOLE SUPERIEURE ARTS APPLIQUES TEXTILE LILLE,59350,LILLE,Master universitaire/Ecole,Stage,BEL,BELGIQUE,59350,LILLE,"13,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,35047,BRUZ,26
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59009,VILLENEUVE D ASCQ,26
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,CAN,CANADA,59193,EMMERIN,26
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,HUN,HONGRIE,,BUDAPEST,26
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59152,COMINES,26
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59350,LILLE,26
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,BRA,BRESIL,59350,LILLE,52
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE VILLENEUVE D'ASCQ,59009,VILLENEUVE D'ASCQ,Master universitaire/Ecole,Séjour d'étude,CHN,CHINE,24521,SARLIAC SUR L ISLE,26
MERMOZ17,Madame,ECOLE SUPERIEURE D'ART DU NORD PAS DE CALAIS DUNKERQUE TOURCOING,59599,TOURCOING,Master universitaire/Ecole,Séjour d'étude,ARG,ARGENTINE,59110,BROUCKERQUE,"19,29"
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS ,Licence universitaire/Ecole,Séjour d'étude,DEU,ALLEMAGNE,80021,AMIENS,"18,86"
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS ,Master universitaire/Ecole,Stage,BRA,BRESIL,80674,RIVERY,12
MERMOZ17,Madame,ECOLE SUPERIEURE D'ART ET DE DESIGN AMIENS,80021,AMIENS ,Master universitaire/Ecole,Stage,GBR,ROYAUME-UNI,93010,BONDY,"12,86"
MERMOZ17,Monsieur,ECOLE SUPERIEURE D'ARTS CAMBRAI,59122,CAMBRAI,Master universitaire/Ecole,Séjour d'étude,KOR,COREE (REPUBLIQUE DE),13211,MARSEILLE,"17,86"
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARTS CAMBRAI,59122,CAMBRAI,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59122,CAMBRAI,"17,14"
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARTS CAMBRAI,59122,CAMBRAI,Licence universitaire/Ecole,Séjour d'étude,ESP,ESPAGNE,59303,HERLIES,"17,14"
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARTS CAMBRAI,59122,CAMBRAI,Master universitaire/Ecole,Séjour d'étude,KOR,COREE (REPUBLIQUE DE),59122,CAMBRAI,"35,72"
MERMOZ17,Madame,ECOLE SUPERIEURE D'ARTS CAMBRAI,59122,CAMBRAI,Master universitaire/Ecole,Stage,BRA,BRESIL,59122,CAMBRAI,0
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CAN,CANADA,60581,ST JUST EN CHAUSSEE,26
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,02060,BEAUVOIS EN VERMANDOIS,"13,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,80021,AMIENS,"13,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,02071,BERNY RIVIERE,"13,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,60159,COMPIEGNE,"15,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,81116,LABASTIDE ST GEORGES,"13,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,NLD,PAYS-BAS,60159,COMPIEGNE,8
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,NLD,PAYS-BAS,77349,OTHIS,26
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,NLD,PAYS-BAS,78551,ST GERMAIN EN LAYE,26
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,SVN,SLOVENIE,75116,PARIS,"14,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Séjour d'étude,CZE,TCHEQUE (REPUBLIQUE),50173,EQUEURDREVILLE HAINNEVILLE,"15,71"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Séjour d'étude,NLD,PAYS-BAS,31446,RAMONVILLE ST AGNE,"21,71"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CZE,TCHEQUE (REPUBLIQUE),18197,ST AMAND MONTROND,"20,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,ITA,ITALIE,62048,AUCHEL,"19,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,59009,VILLENEUVE D ASCQ,"13,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,59605,UXEM,"13,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,BEL,BELGIQUE,80129,BOUZINCOURT,"14,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,60159,COMPIEGNE,"13,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CZE,TCHEQUE (REPUBLIQUE),60149,CHEVRIERES,"13,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,CZE,TCHEQUE (REPUBLIQUE),60159,COMPIEGNE,"13,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,60057,BEAUVAIS,26
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,ESP,ESPAGNE,60159,COMPIEGNE,"13,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,60159,COMPIEGNE,"28,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,60346,LAMORLAYE,"13,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,GBR,ROYAUME-UNI,95637,VAUREAL,"14,57"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,IND,INDE,97415,ST PAUL,"13,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,"Diplôme ingénieur/Ecole 
de commerce",Stage,SWE,SUEDE,60499,PLESSIS DE ROYE,14
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Séjour d'étude,CZE,TCHEQUE (REPUBLIQUE),60159,COMPIEGNE,"20,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Séjour d'étude,CZE,TCHEQUE (REPUBLIQUE),80640,POZIERES,"20,14"
MERMOZ17,Madame,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE ET MINERALE COMPIEGNE,60159,COMPIEGNE ,Master universitaire/Ecole,Stage,GRC,GRECE,86066,CHATELLERAULT,"25,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,CHN,CHINE,02816,VILLERS SUR FERE,"19,57"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Séjour d'étude,GBR,ROYAUME-UNI,80021,AMIENS,"18,71"
MERMOZ17,Monsieur,ECOLE SUPERIEURE DE COMMERCE D’AMIENS,80021,AMIENS,"Diplôme ingénieur/Ecole 
de commerce",Stage,CAN,CANADA,78624,TRIEL SUR SEINE,"12,86"
